up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
3320,81606,0.5644481090558168,1.0
3320,140885,0.4999246092741201,1.0
3326,539,0.3971867439300401,1.0
3326,573,0.21457582048555185,1.0
3326,847,0.27035947876843847,1.0
3326,1965,0.35661492064038647,1.0
3326,2058,0.35608243149291996,1.0
3326,2289,0.5734852902449161,1.0
3326,2523,0.6048979122557486,1.0
3326,3320,0.2948822857120401,1.0
3326,3569,0.5654556538477342,1.0
3326,3932,0.7694527288146498,1.0
3326,4284,0.6739651764278829,1.0
3326,4313,0.6284219185932216,1.0
3326,4842,0.7344100915257008,1.0
3326,5340,0.6778870071818884,1.0
3326,5481,0.3997420429543277,1.0
3326,6237,0.4828722924003511,1.0
3326,6714,0.3459405678969685,1.0
3326,7175,0.47802254816317413,1.0
3326,7349,0.5083225650347999,1.0
3326,11140,0.5343598563652094,1.0
3326,51773,0.5411471197616545,1.0
3326,283871,0.6834004596121332,1.0
3329,34,0.5580882795731097,1.0
3329,248,0.5299846208599743,1.0
3329,539,0.43351149764764385,1.0
3329,920,0.39948203440976965,1.0
3329,924,0.6043922227775181,1.0
3329,929,0.4924399522242022,1.0
3329,1401,0.41005761036237803,1.0
3329,1719,0.6506096409668799,1.0
3329,1956,0.49010377980681297,1.0
3329,2523,0.5495376580051291,1.0
3329,2796,0.489957814145749,1.0
3329,2821,0.5126857832987284,1.0
3329,3106,0.5484511456682171,1.0
3329,3133,0.5799606630412467,1.0
3329,3320,0.42540017951962306,1.0
3329,3480,0.5394500683428541,1.0
3329,3558,0.49113804053506077,1.0
3329,3664,0.34862808217933755,1.0
3329,4142,0.3860183533140005,1.0
3329,4975,0.5238629780026987,1.0
3329,5268,0.3842264245332934,1.0
3329,5621,0.42617491250200856,1.0
3329,5879,0.3966218753437874,1.0
3329,5925,0.5332478934052136,1.0
3329,6472,0.5492658564485299,1.0
3329,6484,0.4849523188769101,1.0
3329,7099,0.3591078754205005,1.0
3329,7263,0.5296052985012116,1.0
3329,7430,0.4917053700720156,1.0
3329,8349,0.3621793219117153,1.0
3329,25897,0.2570490617283995,1.0
3329,29116,0.4640981117550246,1.0
3329,51182,0.6321304879402962,1.0
3329,57104,0.4063662881708672,1.0
3364,1026,0.5898232655809024,1.0
3364,1119,0.46893494103675176,1.0
3364,3014,0.4893829350702676,1.0
3364,5883,0.44787166043362703,1.0
3364,5884,0.6375613272569467,1.0
3373,1026,0.6047577421458006,1.0
3373,2159,0.5048733579611451,1.0
3373,10551,0.5028361345726781,1.0
3383,185,0.41848928293819765,1.0
3383,190,0.5155551511803783,1.0
3383,246,0.45912509736653434,1.0
3383,338,0.3941491681694039,1.0
3383,348,0.4716208534423426,1.0
3383,372,0.6169397105056469,1.0
3383,387,0.551838723927999,1.0
3383,391,0.4097087545762641,1.0
3383,655,0.35552917811996776,1.0
3383,672,0.660368938449139,1.0
3383,727,0.4501098265480946,1.0
3383,788,0.44540316809250147,1.0
3383,867,0.3074728659625904,1.0
3383,909,0.37568011909843124,1.0
3383,940,0.3667306708462663,1.0
3383,941,0.3484447871161451,1.0
3383,942,0.4037962471005501,1.0
3383,947,0.5483841381494278,1.0
3383,962,0.36171584195870343,1.0
3383,966,0.6269827979701317,1.0
3383,973,0.47444473418072663,1.0
3383,999,0.43885347189162555,1.0
3383,1003,0.3295162195344179,1.0
3383,1154,0.49458593601582784,1.0
3383,1362,0.5047908426167625,1.0
3383,1737,0.6094451929964605,1.0
3383,1785,0.3823539552083174,1.0
3383,1896,0.27127980675027236,1.0
3383,1901,0.3748855277569022,1.0
3383,1991,0.3607237621501142,1.0
3383,2017,0.5927387647661126,1.0
3383,2051,0.23661182463203573,1.0
3383,2113,0.40620515615134656,1.0
3383,2185,0.46357851341923184,1.0
3383,2208,0.4050318416829086,1.0
3383,2266,0.47641619381154493,1.0
3383,2317,0.6356444344232716,1.0
3383,2512,0.49101583516937164,1.0
3383,2694,0.2919876006682175,1.0
3383,3000,0.39798423235943786,1.0
3383,3082,0.42921920843711314,1.0
3383,3105,0.3418073186436815,1.0
3383,3107,0.3502821243630244,1.0
3383,3162,0.553153439128355,1.0
3383,3240,0.5155461004577575,1.0
3383,3265,0.5100340548012802,1.0
3383,3565,0.32092045104552214,1.0
3383,3567,0.32255340344905103,1.0
3383,3811,0.3697148136233459,1.0
3383,3815,0.34370103411911124,1.0
3383,4018,0.396614135352253,1.0
3383,4050,0.47676560605603097,1.0
3383,4179,0.3697051213218513,1.0
3383,4306,0.5491095177851587,1.0
3383,4318,0.3526002691763208,1.0
3383,4319,0.3194652174941467,1.0
3383,4485,0.59551126523938,1.0
3383,4843,0.3813896891386429,1.0
3383,4907,0.5192693760106276,1.0
3383,5335,0.5082646600057243,1.0
3383,5578,0.48551288898400863,1.0
3383,5594,0.3865735331129243,1.0
3383,5970,0.3567520278617414,1.0
3383,6010,0.2922565309104638,1.0
3383,6120,0.4156266127078839,1.0
3383,6366,0.6072251541878719,1.0
3383,6404,0.4500891190268635,1.0
3383,6647,0.5912063178368656,1.0
3383,6693,0.5192136273968685,1.0
3383,6714,0.6714687554335895,1.0
3383,6772,0.6086655057196805,1.0
3383,6774,0.5904406608523258,1.0
3383,6847,0.3779629199951919,1.0
3383,6850,0.33906796960905483,1.0
3383,6857,0.3842823546120954,1.0
3383,6898,0.39398006000667274,1.0
3383,6900,0.307502161354108,1.0
3383,6905,0.49113043531657136,1.0
3383,7020,0.3938501675445423,1.0
3383,7087,0.37776195624128456,1.0
3383,7094,0.2997422529966698,1.0
3383,7099,0.4517782006550042,1.0
3383,7408,0.4234319019770566,1.0
3383,7409,0.4120855480995562,1.0
3383,7448,0.43847516880533627,1.0
3383,8600,0.5361601361901286,1.0
3383,8732,0.6179741611632171,1.0
3383,9260,0.37126863399751925,1.0
3383,9370,0.48635612071195805,1.0
3383,10683,0.46064911850671725,1.0
3383,25801,0.6756000856949604,1.0
3383,26040,0.5874317197385747,1.0
3383,26073,0.6275496051322959,1.0
3383,26503,0.5044586005740956,1.0
3383,64127,0.3594604360106402,1.0
3385,354,0.3833849652914677,1.0
3385,760,0.12806654373730436,1.0
3385,920,0.332318333682689,1.0
3385,975,0.5303821639497527,1.0
3385,1048,0.6128407903918187,1.0
3385,2534,0.47563661557292397,1.0
3385,3586,0.3045972669372895,1.0
3385,3700,0.35198273395996293,1.0
3385,30835,0.5210755785412063,1.0
3398,283,0.6019972670099515,1.0
3398,595,0.3353132249593731,1.0
3398,920,0.3973625082296314,1.0
3398,2313,0.3839404917049912,1.0
3398,4613,0.46640850359208214,1.0
3398,5017,0.5125969580026122,1.0
3398,5111,0.06260484859717567,1.0
3398,5350,0.7111422110295491,1.0
3398,6317,0.5529300728133189,1.0
3398,6886,0.5083320982614156,1.0
3398,9612,0.2918839008938786,1.0
3398,59067,0.47347663976142546,1.0
3399,186,0.4684406535629295,1.0
3399,973,0.5419000878672005,1.0
3399,1958,0.649923610044943,1.0
3399,3397,0.5590225950653599,1.0
3399,4609,0.428623022548893,1.0
3399,7357,0.5003804703613187,1.0
3399,51014,0.6107518806514664,1.0
3416,351,0.5003264123653182,1.0
3416,3553,0.6187689224577226,1.0
3416,3643,0.5678607479964964,1.0
3416,4878,0.6307304147435592,1.0
3416,23424,0.343857277307287,1.0
3416,23621,0.4752953761764984,1.0
3416,283871,0.7257113344250253,1.0
3418,1523,0.61552130258876,1.0
3418,3858,0.31951965284251826,1.0
3428,6667,0.5579259180372346,1.0
3428,6774,0.4142486760241857,1.0
3428,9447,0.5335581192458596,1.0
3455,3440,0.7833715908100044,1.0
3456,182,0.796080771015919,1.0
3456,185,0.5814963544535269,1.0
3456,284,0.4571614441146792,1.0
3456,308,0.16437095531665818,1.0
3456,355,0.7286521084391476,1.0
3456,567,0.57822206333401,1.0
3456,627,0.40918032078181577,1.0
3456,710,0.9664798822844163,1.0
3456,847,0.14319984183551526,1.0
3456,912,0.5624267369754969,1.0
3456,973,0.5085574377860671,1.0
3456,1026,0.9681716367674631,1.0
3456,1027,0.42699750405972225,1.0
3456,1048,0.541424453560975,1.0
3456,1154,0.7194793872262217,1.0
3456,1396,0.41435045953260946,1.0
3456,1399,0.5603280896991012,1.0
3456,1622,0.17515569910548662,1.0
3456,1890,0.9547483901730296,1.0
3456,1956,0.25911419396445556,1.0
3456,2051,0.35331827439981633,1.0
3456,2247,0.48479407899498705,1.0
3456,2520,0.5822988159947358,1.0
3456,2694,0.6439360450198282,1.0
3456,3123,0.6629557127694536,1.0
3456,3146,0.10048414511051085,1.0
3456,3159,0.39391922408174773,1.0
3456,3339,0.39268495707608125,1.0
3456,3373,0.7333241509277565,1.0
3456,3383,0.875261073853698,1.0
3456,3428,0.9946329862429127,1.0
3456,3433,0.9999282957455424,1.0
3456,3439,0.643174734752152,1.0
3456,3443,0.5822978547140502,1.0
3456,3445,0.6354033963020016,1.0
3456,3554,0.7155116618860171,1.0
3456,3559,0.5868584760324181,1.0
3456,3565,0.5318284628912896,1.0
3456,3596,0.6138606718005448,1.0
3456,3660,0.7809648812166958,1.0
3456,3684,0.41489778846087544,1.0
3456,3717,0.7034984856807314,1.0
3456,3929,0.6464427064624028,1.0
3456,4084,0.4924547931695913,1.0
3456,4179,0.6389655786593742,1.0
3456,4255,0.25624186575075647,1.0
3456,4261,0.40856810570230634,1.0
3456,4599,0.9999999995526486,1.0
3456,4817,0.652069025203862,1.0
3456,4842,0.5636042062251638,1.0
3456,4938,0.9999999208409929,1.0
3456,5066,0.5550866400603637,1.0
3456,5241,0.680245097207641,1.0
3456,5781,0.21989261335499372,1.0
3456,5925,0.6580980463896322,1.0
3456,6347,0.47681871198359704,1.0
3456,6352,0.9148089319384745,1.0
3456,6373,0.9960406788730926,1.0
3456,6614,0.9569451214710616,1.0
3456,6646,0.48917363484706633,1.0
3456,6774,0.7493874036440672,1.0
3456,6775,0.6457245916942054,1.0
3456,6776,0.4483444754900143,1.0
3456,6778,0.7545149102179158,1.0
3456,6857,0.595400958951019,1.0
3456,6890,0.9999999969217456,1.0
3456,6948,0.7731377843509963,1.0
3456,7040,0.49583173486359894,1.0
3456,7297,0.5926465623875099,1.0
3456,8743,0.9878822052917247,1.0
3456,10379,0.9999997636263729,1.0
3456,10598,0.6468120480097221,1.0
3456,10658,0.677800562502222,1.0
3456,51637,0.06990526930957013,1.0
3456,57506,0.35872509499797495,1.0
3456,59067,0.5545219449836455,1.0
3456,64135,0.9999997156023692,1.0
3458,48,0.29301904666073314,1.0
3458,49,0.7621598866583104,1.0
3458,100,0.5381526398346727,1.0
3458,182,0.6282986288403244,1.0
3458,185,0.5397466068703374,1.0
3458,213,0.6206146496749463,1.0
3458,286,0.6594664941293599,1.0
3458,290,0.48582164767909025,1.0
3458,301,0.615656807895746,1.0
3458,302,0.2730334968344662,1.0
3458,308,0.22799687420638876,1.0
3458,325,0.51129695920611,1.0
3458,330,0.9369075208087858,1.0
3458,348,0.6393842636159623,1.0
3458,354,0.5076565446034336,1.0
3458,383,0.5276819216077496,1.0
3458,445,0.9021313110211369,1.0
3458,539,0.1392787110956739,1.0
3458,551,0.5890385969288155,1.0
3458,581,0.45372248692993855,1.0
3458,602,0.863880335140212,1.0
3458,715,0.9651570014230698,1.0
3458,728,0.5911323850839838,1.0
3458,759,0.7427962901138319,1.0
3458,836,0.7642762159504499,1.0
3458,841,0.7004808739402386,1.0
3458,885,0.4252447159166726,1.0
3458,909,0.45582496160339103,1.0
3458,910,0.5736850973245694,1.0
3458,921,0.49927906669941546,1.0
3458,924,0.749907261072552,1.0
3458,928,0.6137434265879997,1.0
3458,930,0.5203614070455305,1.0
3458,931,0.3234683803474805,1.0
3458,939,0.7247595138600929,1.0
3458,943,0.7041781064343761,1.0
3458,948,0.5891004662830657,1.0
3458,968,0.6873407770962289,1.0
3458,1027,0.7105987551117039,1.0
3458,1080,0.32511103694400445,1.0
3458,1103,0.6628374003508047,1.0
3458,1118,0.6119063360679557,1.0
3458,1147,0.5597239057728994,1.0
3458,1181,0.5429085022415877,1.0
3458,1230,0.6441628614973202,1.0
3458,1232,0.7340924798877941,1.0
3458,1280,0.6329674906679376,1.0
3458,1356,0.8477739302245774,1.0
3458,1371,0.2554414118964248,1.0
3458,1387,0.5631316217961064,1.0
3458,1390,0.8337776061656847,1.0
3458,1401,0.631409079234494,1.0
3458,1435,0.9652150436819793,1.0
3458,1500,0.48455573907366156,1.0
3458,1508,0.7432409856510056,1.0
3458,1509,0.7328143515260561,1.0
3458,1512,0.0968757481307515,1.0
3458,1514,0.9729518342992803,1.0
3458,1543,0.6004292189654874,1.0
3458,1571,0.3949375968685217,1.0
3458,1604,0.8286625019200498,1.0
3458,1638,0.6669753410453161,1.0
3458,1644,0.5267348052248033,1.0
3458,1649,0.9829191977437328,1.0
3458,1733,0.630135441375745,1.0
3458,1798,0.29763299437778407,1.0
3458,1803,0.7079688723466717,1.0
3458,1807,0.4836925823730392,1.0
3458,1889,0.3002660906474214,1.0
3458,1958,0.5645607072777322,1.0
3458,1965,0.6588655228449091,1.0
3458,1978,0.7656724089132736,1.0
3458,2026,0.4045860927023146,1.0
3458,2056,0.7009323231422584,1.0
3458,2058,0.7859243735692194,1.0
3458,2117,0.6514244984527083,1.0
3458,2146,0.41263838199280556,1.0
3458,2157,0.56247184592308,1.0
3458,2207,0.7874626329299312,1.0
3458,2215,0.5563999908107949,1.0
3458,2254,0.4920609262188547,1.0
3458,2358,0.5731502138077023,1.0
3458,2523,0.8227495256138584,1.0
3458,2588,0.5569737860817987,1.0
3458,2597,0.4267665478000599,1.0
3458,2625,0.7136761905865496,1.0
3458,2633,0.999912623832348,1.0
3458,2694,0.7808493402686663,1.0
3458,2838,0.7666195596835571,1.0
3458,2922,0.6789950787116357,1.0
3458,3045,0.5928023151205881,1.0
3458,3065,0.06579772799628643,1.0
3458,3117,0.8531004374205333,1.0
3458,3123,0.9996786569107994,1.0
3458,3133,0.9999993484889758,1.0
3458,3156,0.33196043469788833,1.0
3458,3162,0.36913995333161503,1.0
3458,3339,0.25393811580433434,1.0
3458,3384,0.7676603595455306,1.0
3458,3428,0.9905999452655635,1.0
3458,3479,0.46111770351567233,1.0
3458,3487,0.27764622341518685,1.0
3458,3554,0.7932774774226334,1.0
3458,3561,0.7575597637415846,1.0
3458,3645,0.6190632563850696,1.0
3458,3654,0.4399717837488693,1.0
3458,3674,0.4891223803280691,1.0
3458,3683,0.43651032054133193,1.0
3458,3687,0.3739481198912866,1.0
3458,3713,0.28664216973142476,1.0
3458,3718,0.4375112083863023,1.0
3458,3815,0.6485609258825651,1.0
3458,3845,0.5100861635082732,1.0
3458,3860,0.5288835095058938,1.0
3458,3866,0.38085414437705284,1.0
3458,3872,0.5384296210082582,1.0
3458,3933,0.4377651619745229,1.0
3458,3952,0.7434321773759147,1.0
3458,4069,0.620103985944627,1.0
3458,4072,0.5598810744213434,1.0
3458,4087,0.6739278347151049,1.0
3458,4141,0.8768018955861516,1.0
3458,4218,0.43668209090005844,1.0
3458,4254,0.5211882397858487,1.0
3458,4284,0.7524368367638504,1.0
3458,4306,0.6764611989005225,1.0
3458,4311,0.7203565673311423,1.0
3458,4312,0.6873281713509845,1.0
3458,4340,0.7211341317402566,1.0
3458,4353,0.534963028330345,1.0
3458,4488,0.7762547571346949,1.0
3458,4588,0.5406835991666239,1.0
3458,4609,0.9119068427269652,1.0
3458,4613,0.47705443496586164,1.0
3458,4624,0.4915035481533471,1.0
3458,4669,0.8292611798564726,1.0
3458,4680,0.4281860075265506,1.0
3458,4684,0.5607945374709422,1.0
3458,4739,0.6350114655980625,1.0
3458,4792,0.6951593572109782,1.0
3458,4916,0.393838278978879,1.0
3458,4969,0.5933551687495529,1.0
3458,5027,0.7831422625680882,1.0
3458,5066,0.5092190760302183,1.0
3458,5104,0.6579612090126675,1.0
3458,5111,0.011004268601277862,1.0
3458,5199,0.5126786744800752,1.0
3458,5228,0.30413903381361185,1.0
3458,5266,0.5195284087223406,1.0
3458,5319,0.6396965752129731,1.0
3458,5328,0.7474989994050415,1.0
3458,5340,0.6335314137869223,1.0
3458,5371,0.9832024394800619,1.0
3458,5376,0.6102242777171072,1.0
3458,5476,0.4893378269997775,1.0
3458,5551,0.595914257034002,1.0
3458,5595,0.22185402910748658,1.0
3458,5617,0.43236312920661846,1.0
3458,5660,0.356073373683243,1.0
3458,5664,0.6114655750854779,1.0
3458,5699,0.9999995226597772,1.0
3458,5723,0.4483007426984617,1.0
3458,5724,0.6808119282221693,1.0
3458,5725,0.2531918979792068,1.0
3458,5728,0.5835964667719428,1.0
3458,5788,0.7597735416185063,1.0
3458,5806,0.7219240433512082,1.0
3458,5868,0.3833020653030367,1.0
3458,5879,0.5097659968635677,1.0
3458,5894,0.21016427822295886,1.0
3458,5896,0.6578880697644008,1.0
3458,5925,0.7405519284397585,1.0
3458,5934,0.6538905901647171,1.0
3458,5966,0.46663495832310625,1.0
3458,5967,0.4910044077873237,1.0
3458,5993,0.84028359719358,1.0
3458,6139,0.23362050744438795,1.0
3458,6273,0.30593501724153127,1.0
3458,6275,0.00033283640578039294,1.0
3458,6281,0.3003442653016579,1.0
3458,6301,0.9314269846241278,1.0
3458,6303,0.9201287018229101,1.0
3458,6355,0.9264431786187329,1.0
3458,6357,0.6427581254162958,1.0
3458,6367,0.53863360844023,1.0
3458,6452,0.6854080876239934,1.0
3458,6484,0.23934607850250433,1.0
3458,6531,0.4968562220955879,1.0
3458,6548,0.4418480346235212,1.0
3458,6549,0.6997651212561798,1.0
3458,6581,0.45734463636075345,1.0
3458,6649,0.38659739100142515,1.0
3458,6672,0.9966515620263676,1.0
3458,6752,0.6354669905732002,1.0
3458,6773,0.9823198268712977,1.0
3458,6822,0.7184314400842188,1.0
3458,6868,0.6830500443559935,1.0
3458,6869,0.7567957631872164,1.0
3458,6891,0.9994110760711259,1.0
3458,6902,0.47029374897372744,1.0
3458,6903,0.810511523705905,1.0
3458,6948,0.7062233787457124,1.0
3458,7018,0.9987140999131638,1.0
3458,7039,0.2840498100660771,1.0
3458,7042,0.6882526706981571,1.0
3458,7052,0.5905305838411483,1.0
3458,7076,0.6143691951097657,1.0
3458,7205,0.6070794200046051,1.0
3458,7248,0.5418212710547992,1.0
3458,7249,0.3482490040180267,1.0
3458,7294,0.6482172712170655,1.0
3458,7297,0.4910566731430114,1.0
3458,7299,0.46420234139202515,1.0
3458,7351,0.18242102843371033,1.0
3458,7424,0.7768000050247406,1.0
3458,7453,0.9999063268698861,1.0
3458,7490,0.5900290979277446,1.0
3458,7515,0.39250737837272326,1.0
3458,7538,0.9811225710201235,1.0
3458,7852,0.5473901351995305,1.0
3458,7940,0.6671169154186448,1.0
3458,8034,0.5531485897025651,1.0
3458,8349,0.8518588343389947,1.0
3458,8577,0.5674231960622286,1.0
3458,8600,0.6575801796803442,1.0
3458,8615,0.5865826588375597,1.0
3458,8626,0.5688567585636919,1.0
3458,8646,0.48328589041223385,1.0
3458,8832,0.654842025106645,1.0
3458,9114,0.47207127358991824,1.0
3458,9235,0.9588698806491174,1.0
3458,9242,0.5521581060480614,1.0
3458,9308,0.6341717443803838,1.0
3458,9314,0.8900434434158985,1.0
3458,9370,0.5825868695742075,1.0
3458,9401,0.28764659572766815,1.0
3458,9437,0.7646367651596185,1.0
3458,9466,0.48075532980403357,1.0
3458,9521,0.3519216081138195,1.0
3458,9735,0.45293631841076937,1.0
3458,9961,0.9580759834645571,1.0
3458,10162,0.324351493440003,1.0
3458,10314,0.08098138672188165,1.0
3458,10855,0.56631864537287,1.0
3458,10993,0.8767908000423981,1.0
3458,11012,0.45088505205462054,1.0
3458,11211,0.750556904277683,1.0
3458,11214,0.7381914236802867,1.0
3458,11262,0.6997154557742107,1.0
3458,23423,0.1819249938526094,1.0
3458,23498,0.6240464043171325,1.0
3458,23705,0.7644957422465002,1.0
3458,25897,0.7094349101197345,1.0
3458,26191,0.7741381983670971,1.0
3458,27087,0.6897390391108713,1.0
3458,27102,0.5126623882674599,1.0
3458,27161,0.5219123413700547,1.0
3458,30835,0.6143276443346303,1.0
3458,50616,0.6877532445248059,1.0
3458,51014,0.5699638310675725,1.0
3458,51083,0.3871582056138546,1.0
3458,51284,0.7374074885595091,1.0
3458,51761,0.5466869847154117,1.0
3458,54676,0.9500774500710356,1.0
3458,54739,0.9991749291043444,1.0
3458,55279,0.7668854489233091,1.0
3458,55323,0.839976014850025,1.0
3458,55503,0.46441545117874167,1.0
3458,55660,0.610215045807545,1.0
3458,57105,0.7463183788304559,1.0
3458,57332,0.36766450401782236,1.0
3458,57556,0.6513712328246453,1.0
3458,64581,0.5611652105486592,1.0
3458,65057,0.5435739103313849,1.0
3458,79751,0.7664682480666295,1.0
3458,79885,0.6379669852771166,1.0
3458,79969,0.43924585636759034,1.0
3458,84909,0.18664400895135763,1.0
3458,94025,0.8819618374462161,1.0
3458,729230,0.4936685038137714,1.0
3459,2670,0.47953848290235723,1.0
3459,4843,0.4486205545463258,1.0
3459,6667,0.6277567411659699,1.0
3480,207,0.4600741825864342,1.0
3480,355,0.4226969673944496,1.0
3480,595,0.4622008924067284,1.0
3480,596,0.6069246577309444,1.0
3480,902,0.3625326870729604,1.0
3480,1399,0.3755344813531833,1.0
3480,1634,0.5189049986131603,1.0
3480,2064,0.37771107719321423,1.0
3480,2099,0.444096490682443,1.0
3480,2247,0.45837709302106444,1.0
3480,2688,0.5577053535956353,1.0
3480,2887,0.6646062171107978,1.0
3480,3052,0.2744149852354737,1.0
3480,3091,0.4618279370820818,1.0
3480,3460,0.5640403767328517,1.0
3480,3488,0.5127231365731054,1.0
3480,3761,0.5293004307293416,1.0
3480,4193,0.6689946295107047,1.0
3480,4609,0.5485891923351042,1.0
3480,4613,0.5749586476859343,1.0
3480,4842,0.5492861681532528,1.0
3480,5290,0.4710792043162457,1.0
3480,5741,0.5556497949850943,1.0
3480,5743,0.3393617073116471,1.0
3480,5753,0.40486909618158345,1.0
3480,5792,0.40963258740964575,1.0
3480,5829,0.5579344745476278,1.0
3480,5888,0.3154670795106096,1.0
3480,5921,0.5598491201793229,1.0
3480,6464,0.45835740631829464,1.0
3480,7040,0.6319029213750825,1.0
3480,7299,0.698611715223103,1.0
3480,7422,0.3824532009682404,1.0
3480,7852,0.5118159477655667,1.0
3480,8644,0.4163432327813239,1.0
3480,8660,0.40739996212069735,1.0
3480,9139,0.4952582019304425,1.0
3480,10588,0.3905326409835743,1.0
3480,29116,0.5509215190989637,1.0
3480,140885,0.3801710532136837,1.0
3481,213,0.3567196575209115,1.0
3481,412,0.2972217467060082,1.0
3481,641,0.5643922134432674,1.0
3481,649,0.4961629961091707,1.0
3481,808,0.49251912287495325,1.0
3481,1026,0.6397841051040716,1.0
3481,1050,0.5992178446710373,1.0
3481,1509,0.48719363307890295,1.0
3481,1760,0.4297195644416159,1.0
3481,1773,0.32427703939915054,1.0
3481,1950,0.4099874754266375,1.0
3481,1978,0.7696734973338433,1.0
3481,2064,0.2900426517109853,1.0
3481,2247,0.5335778597983971,1.0
3481,2308,0.5325679491716219,1.0
3481,2719,0.5521799869991211,1.0
3481,3052,0.7540068195949952,1.0
